country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
UGA,182.45167,170.92695,160.99496,149.31503,153.4186,160.83163,158.13213,155.89021,144.35761,143.21292,140.0985,150.90553,140.4087,137.80486,139.24091,,
UKR,108.00468,103.19664,99.97121,96.21459,98.34542,98.30995,98.96606,103.72881,104.00393,98.34653,99.15722,97.95192,,,,,
URY,110.0744,107.04033,105.07048,105.49141,105.10361,105.64256,106.94575,99.10895,100.91397,96.57442,99.39449,98.216,100.05462,99.6715,,,
USA,,,109.49924,,,,,104.46578,100.52597,104.9813,102.58933,102.2777,101.793,,,,
UZB,97.73252,97.04478,96.06577,93.80979,93.9168,94.50057,94.42004,98.09033,96.80951,99.92386,99.19803,100.48692,104.98934,107.62738,107.07894,102.86286,
VCT,101.35993,92.77778,,,111.98801,103.86625,,116.29802,,112.30398,116.13286,116.17819,118.77214,109.93865,113.5635,115.21472,
VEN,103.16159,101.54681,100.09034,101.87727,106.04639,103.27234,100.69228,100.14179,97.54582,99.45344,99.32109,98.89851,99.03698,97.11394,95.62488,,
VGB,118.32461,110.99476,104.14508,102.55102,113.56784,,121.25604,,113.63636,126.51163,127.18447,153.06122,142.3913,144.57143,150.30303,,
VNM,102.83309,104.9281,,,,,,,,,110.16013,111.77736,105.54987,114.18187,,113.74812,
VUT,,124.86207,,,116.86183,116.68901,110.14103,131.20615,,,107.97977,,,,,,
WSM,,,,,107.20612,,109.1535,123.20487,105.2379,102.83605,,106.80591,104.15068,103.55634,115.28479,114.05204,
YEM,119.05599,125.70453,129.04452,,,116.34504,,116.14052,,116.53332,124.19333,,,107.38302,,,
ZAF,125.56298,124.65619,124.45956,,,,98.73003,100.149,105.56117,101.82281,100.56938,97.62175,99.56079,92.8316,107.45422,,
ZMB,,108.04685,120.33017,113.58651,117.89433,116.93117,109.23843,103.63218,109.51588,111.51058,105.45668,103.73028,99.5699,97.23406,104.87554,,
ZWE,129.87124,,,,,,,,,118.30477,109.17526,,,,,,
